x	y	z	Mitochondrial protein import
229	308	20	1
232	308	20	1
201	309	20	1
203	309	20	1
224	309	20	1
239	309	20	3
242	309	20	2
262	309	20	1
267	309	20	1
268	309	20	1
118	310	20	2
121	310	20	2
144	310	20	1
182	310	20	2
198	310	20	1
245	310	20	1
263	310	20	1
107	311	20	2
143	311	20	1
152	311	20	1
210	311	20	1
238	311	20	1
246	311	20	1
264	311	20	1
148	312	20	1
256	312	20	1
260	312	20	2
94	313	20	1
115	313	20	1
176	313	20	2
181	313	20	2
182	313	20	2
201	313	20	1
212	313	20	1
229	313	20	1
250	313	20	1
100	314	20	1
142	314	20	1
180	314	20	1
210	314	20	1
266	314	20	1
268	314	20	1
110	315	20	1
133	315	20	1
148	315	20	1
156	315	20	2
169	315	20	3
175	315	20	2
194	315	20	1
198	315	20	1
240	315	20	2
243	315	20	2
250	315	20	3
259	315	20	2
263	315	20	1
265	315	20	4
98	316	20	1
182	316	20	1
185	316	20	1
198	316	20	3
202	316	20	3
203	316	20	2
232	316	20	1
235	316	20	1
244	316	20	1
256	316	20	1
257	316	20	1
95	317	20	1
110	317	20	2
145	317	20	1
152	317	20	1
163	317	20	2
232	317	20	1
242	317	20	1
251	317	20	1
267	317	20	1
98	318	20	1
113	318	20	1
187	318	20	1
256	318	20	1
258	318	20	2
260	318	20	1
261	318	20	1
140	319	20	1
153	319	20	1
190	319	20	1
193	319	20	2
218	319	20	1
258	319	20	1
168	320	20	1
179	320	20	1
182	320	20	1
187	320	20	1
195	320	20	1
250	320	20	1
94	321	20	1
112	321	20	1
195	321	20	1
196	321	20	2
197	321	20	1
213	321	20	1
237	321	20	1
254	321	20	2
256	321	20	1
257	321	20	1
97	322	20	1
178	322	20	1
180	322	20	1
190	322	20	1
257	322	20	1
258	322	20	1
108	323	20	1
118	323	20	1
153	323	20	1
164	323	20	2
177	323	20	1
178	323	20	1
186	323	20	1
193	323	20	1
194	323	20	1
198	323	20	1
214	323	20	1
222	323	20	1
149	324	20	1
161	324	20	2
169	324	20	1
185	324	20	1
193	324	20	1
200	324	20	2
111	325	20	1
180	325	20	1
185	325	20	2
189	325	20	1
196	325	20	1
205	325	20	1
207	325	20	2
216	325	20	1
258	325	20	2
259	325	20	1
130	326	20	1
177	326	20	1
188	326	20	2
194	326	20	2
211	326	20	1
219	326	20	1
106	327	20	2
139	327	20	1
179	327	20	1
189	327	20	2
190	327	20	1
256	327	20	1
135	328	20	1
173	328	20	1
212	328	20	1
221	328	20	3
257	328	20	1
106	329	20	1
120	329	20	1
187	329	20	2
253	329	20	1
122	330	20	1
129	330	20	1
179	330	20	2
195	330	20	1
258	330	20	1
262	330	20	1
200	331	20	2
249	331	20	2
255	331	20	2
106	332	20	1
140	332	20	1
198	332	20	1
199	332	20	1
209	332	20	1
218	332	20	1
226	332	20	1
260	332	20	1
96	333	20	1
117	333	20	3
132	333	20	1
161	333	20	1
174	333	20	1
176	333	20	1
193	333	20	1
210	333	20	3
227	333	20	1
261	333	20	1
143	334	20	1
205	334	20	1
244	334	20	1
210	335	20	1
227	335	20	1
239	335	20	1
246	335	20	1
137	336	20	1
169	336	20	2
199	336	20	1
207	336	20	2
222	336	20	1
248	336	20	2
260	336	20	1
144	337	20	1
194	337	20	1
217	337	20	1
233	337	20	1
246	337	20	1
173	338	20	1
183	338	20	1
190	338	20	1
198	338	20	1
246	339	20	1
242	340	20	1
248	340	20	1
167	341	20	2
173	341	20	1
230	341	20	1
234	341	20	1
237	341	20	1
242	341	20	1
210	343	20	4
223	343	20	1
243	343	20	1
181	344	20	2
244	344	20	1
241	345	20	1
243	345	20	1
217	346	20	1
243	346	20	1
192	348	20	1
179	349	20	2
186	349	20	1
195	349	20	1
212	349	20	1
235	349	20	1
169	350	20	2
184	350	20	1
207	350	20	1
221	350	20	1
231	350	20	1
237	350	20	1
197	352	20	1
216	352	20	1
231	353	20	1
170	354	20	2
210	354	20	2
230	354	20	1
200	355	20	2
210	355	20	2
218	355	20	1
182	357	20	1
198	357	20	1
199	357	20	1
220	357	20	2
169	358	20	2
220	358	20	1
222	358	20	2
171	359	20	1
175	359	20	1
178	359	20	2
191	359	20	1
200	359	20	1
206	360	20	1
204	363	20	1
129	222	21	1
155	226	21	4
156	229	21	1
173	230	21	2
137	231	21	1
162	232	21	1
129	234	21	1
140	235	21	1
215	235	21	1
131	236	21	1
141	236	21	1
146	236	21	1
127	237	21	1
131	237	21	2
132	237	21	2
138	237	21	1
144	237	21	2
154	237	21	1
164	237	21	2
131	238	21	2
137	238	21	1
148	238	21	2
149	238	21	1
151	238	21	1
129	239	21	1
135	239	21	1
139	239	21	1
126	240	21	1
138	240	21	1
141	240	21	1
151	240	21	2
171	240	21	1
129	241	21	1
130	241	21	2
132	241	21	1
134	241	21	1
135	241	21	1
214	241	21	1
126	242	21	1
128	242	21	2
215	242	21	2
109	243	21	1
143	243	21	2
146	243	21	1
141	244	21	3
145	244	21	1
139	245	21	2
217	245	21	2
135	246	21	2
137	246	21	1
132	247	21	1
149	247	21	1
212	248	21	1
134	249	21	1
218	249	21	1
126	250	21	1
217	250	21	1
117	251	21	2
148	252	21	1
201	252	21	2
219	252	21	1
220	252	21	1
197	253	21	1
228	253	21	1
199	254	21	1
225	254	21	1
230	255	21	1
231	255	21	1
122	256	21	2
231	256	21	1
161	257	21	2
197	257	21	1
200	257	21	1
124	258	21	1
163	259	21	1
196	260	21	1
201	261	21	1
137	262	21	1
163	262	21	3
133	263	21	1
219	263	21	1
162	264	21	2
175	264	21	2
181	264	21	1
135	265	21	1
161	265	21	1
162	265	21	1
215	265	21	2
162	267	21	2
155	268	21	1
160	268	21	1
114	269	21	1
117	269	21	1
160	269	21	1
115	270	21	1
117	270	21	1
120	270	21	1
126	270	21	1
156	270	21	2
164	270	21	1
235	270	21	1
124	272	21	1
125	272	21	1
129	272	21	1
149	272	21	1
166	272	21	1
173	272	21	1
175	272	21	1
120	273	21	1
133	273	21	1
164	273	21	1
224	273	21	2
167	274	21	1
227	274	21	1
114	275	21	2
176	275	21	2
179	275	21	1
165	276	21	3
169	276	21	1
173	276	21	1
223	276	21	1
267	276	21	1
119	277	21	1
174	277	21	1
218	277	21	1
124	278	21	1
218	278	21	2
221	278	21	1
176	279	21	1
186	279	21	1
172	280	21	1
174	280	21	1
218	280	21	2
219	280	21	1
227	280	21	1
175	281	21	1
225	281	21	1
215	282	21	1
271	282	21	1
150	283	21	2
173	283	21	1
222	284	21	1
230	284	21	3
123	285	21	2
180	285	21	1
223	285	21	1
237	285	21	1
219	287	21	1
220	287	21	1
223	287	21	1
251	287	21	1
217	288	21	1
217	289	21	1
220	290	21	1
178	291	21	1
218	291	21	1
216	293	21	1
217	293	21	4
187	294	21	2
269	294	21	1
140	295	21	1
126	296	21	1
154	297	21	1
194	297	21	2
217	297	21	1
250	297	21	3
232	298	21	2
192	299	21	1
131	300	21	1
153	300	21	1
210	301	21	1
269	301	21	1
270	301	21	1
189	302	21	1
264	302	21	1
186	303	21	2
239	303	21	1
240	303	21	1
208	304	21	2
240	304	21	1
266	304	21	1
267	304	21	1
204	305	21	1
209	305	21	1
210	305	21	1
241	305	21	3
181	306	21	1
208	306	21	1
235	306	21	2
203	307	21	1
204	307	21	1
238	307	21	1
243	307	21	2
260	307	21	1
180	308	21	1
232	308	21	1
100	309	21	1
129	309	21	1
200	309	21	1
209	309	21	1
239	309	21	1
242	309	21	2
112	310	21	1
132	310	21	1
166	310	21	1
186	310	21	1
231	310	21	1
252	310	21	1
260	311	21	2
148	312	21	1
199	312	21	1
201	312	21	1
257	312	21	2
116	313	21	1
200	313	21	1
238	313	21	1
241	313	21	2
261	313	21	1
262	313	21	2
256	314	21	3
260	314	21	1
115	315	21	4
179	315	21	1
211	315	21	1
257	315	21	1
265	315	21	1
181	316	21	1
203	316	21	2
166	317	21	1
178	317	21	1
180	317	21	2
200	317	21	1
232	317	21	1
257	317	21	1
170	318	21	1
182	318	21	1
233	318	21	1
260	318	21	1
266	318	21	1
241	319	21	1
258	319	21	1
92	320	21	3
258	320	21	2
132	321	21	1
183	321	21	1
185	321	21	3
182	322	21	1
187	322	21	2
199	322	21	1
258	322	21	2
259	322	21	1
179	323	21	1
181	323	21	2
185	323	21	1
200	323	21	3
261	323	21	4
187	324	21	1
188	324	21	1
195	324	21	1
177	325	21	1
186	325	21	1
199	325	21	1
202	325	21	3
96	326	21	1
156	327	21	1
180	327	21	2
188	327	21	1
260	328	21	2
157	329	21	1
131	330	21	1
105	331	21	1
141	331	21	1
153	331	21	2
230	331	21	1
257	331	21	1
260	331	21	1
138	332	21	2
260	332	21	1
261	332	21	1
181	333	21	2
259	333	21	1
223	334	21	1
259	334	21	2
260	334	21	3
134	335	21	1
181	335	21	1
237	335	21	2
259	335	21	1
142	336	21	1
211	336	21	1
259	336	21	2
175	337	21	1
177	337	21	1
148	339	21	1
189	339	21	1
163	340	21	2
231	340	21	1
244	341	21	2
239	342	21	3
240	344	21	1
244	344	21	2
241	345	21	2
243	345	21	1
173	349	21	4
212	349	21	1
175	356	21	1
179	360	21	1
195	361	21	1
181	362	21	3
191	364	21	1
126	226	22	2
154	229	22	1
154	230	22	1
162	230	22	1
131	234	22	1
134	234	22	2
140	234	22	1
147	234	22	1
136	235	22	1
142	235	22	2
136	236	22	2
133	237	22	2
135	237	22	2
129	238	22	1
141	238	22	1
213	239	22	3
125	240	22	1
129	240	22	1
139	240	22	2
141	240	22	2
154	240	22	1
137	241	22	1
140	241	22	2
153	241	22	1
117	242	22	3
132	242	22	1
144	242	22	1
215	242	22	1
139	243	22	1
149	243	22	2
135	247	22	1
219	251	22	1
218	252	22	2
223	252	22	1
226	254	22	1
229	255	22	2
150	256	22	1
196	256	22	1
161	257	22	1
163	257	22	2
199	257	22	1
160	258	22	1
163	258	22	1
162	259	22	2
232	259	22	1
161	260	22	1
162	260	22	2
163	261	22	2
161	263	22	3
163	264	22	1
120	267	22	1
121	267	22	1
132	267	22	1
160	267	22	1
121	268	22	1
122	268	22	1
158	268	22	1
165	268	22	1
155	269	22	1
159	269	22	1
127	270	22	1
158	270	22	3
165	270	22	1
179	270	22	2
156	271	22	1
165	271	22	1
181	271	22	1
155	272	22	1
165	273	22	1
174	273	22	1
177	273	22	1
179	273	22	1
226	273	22	1
168	274	22	1
169	274	22	2
174	274	22	1
177	274	22	1
164	275	22	1
177	275	22	1
227	275	22	1
176	276	22	1
177	276	22	1
170	277	22	1
176	277	22	1
227	278	22	1
167	280	22	2
170	280	22	2
178	280	22	1
227	280	22	1
170	281	22	1
172	282	22	1
175	282	22	1
226	282	22	1
202	284	22	1
271	284	22	1
219	288	22	2
224	288	22	1
271	289	22	3
222	292	22	1
241	293	22	1
217	295	22	1
215	296	22	1
217	297	22	1
219	297	22	1
214	300	22	2
267	300	22	1
210	301	22	1
211	301	22	1
238	302	22	1
212	303	22	3
238	303	22	1
266	303	22	1
186	304	22	1
240	305	22	1
258	305	22	3
232	306	22	1
182	307	22	1
204	307	22	2
205	307	22	1
262	307	22	1
203	308	22	1
238	308	22	1
207	310	22	1
250	310	22	1
260	310	22	2
206	311	22	2
264	311	22	1
175	313	22	3
233	313	22	2
261	313	22	3
261	314	22	2
179	315	22	2
257	315	22	1
256	317	22	1
258	317	22	1
180	319	22	1
184	320	22	1
260	320	22	1
182	321	22	1
191	321	22	2
258	322	22	2
191	323	22	1
258	323	22	1
179	324	22	1
182	324	22	1
183	324	22	1
184	324	22	2
200	324	22	1
188	325	22	1
260	326	22	1
98	328	22	1
184	328	22	1
99	329	22	1
103	330	22	1
184	330	22	1
181	331	22	1
100	332	22	2
180	334	22	2
259	334	22	1
176	335	22	1
177	338	22	1
240	343	22	1
242	343	22	1
245	343	22	2
182	351	22	2
157	225	23	1
175	225	23	1
158	226	23	1
154	228	23	1
155	228	23	1
157	228	23	1
157	231	23	2
134	234	23	1
140	234	23	1
141	235	23	2
144	235	23	1
133	236	23	1
144	236	23	1
150	236	23	3
214	237	23	3
139	238	23	1
145	238	23	1
217	238	23	1
131	239	23	1
138	239	23	1
148	239	23	1
142	240	23	1
135	241	23	1
136	241	23	2
138	241	23	1
140	241	23	4
141	241	23	1
143	241	23	2
145	241	23	1
149	241	23	1
132	242	23	1
138	242	23	1
146	242	23	1
149	242	23	1
130	243	23	1
134	243	23	1
214	243	23	1
142	244	23	1
145	244	23	1
215	246	23	2
227	249	23	2
223	253	23	1
224	253	23	1
163	256	23	1
198	256	23	1
193	257	23	1
178	258	23	1
197	259	23	2
122	264	23	1
124	266	23	3
121	267	23	1
124	267	23	1
117	269	23	1
122	269	23	1
165	270	23	2
168	271	23	2
177	272	23	2
164	273	23	2
169	274	23	1
176	274	23	1
178	274	23	1
226	274	23	2
224	275	23	1
172	276	23	1
166	277	23	1
168	278	23	1
169	278	23	2
177	278	23	1
178	278	23	1
179	279	23	1
168	281	23	1
169	281	23	1
173	284	23	2
176	284	23	2
202	285	23	2
269	291	23	1
268	292	23	1
271	292	23	1
217	294	23	1
266	294	23	1
215	296	23	1
266	298	23	1
267	298	23	2
236	301	23	1
268	301	23	1
266	302	23	1
136	303	23	2
234	305	23	2
264	305	23	1
265	305	23	2
206	306	23	1
267	306	23	1
181	307	23	1
205	307	23	1
206	307	23	1
241	307	23	3
262	307	23	1
241	308	23	1
266	308	23	1
179	309	23	3
181	309	23	1
182	309	23	1
261	309	23	1
240	311	23	2
260	311	23	1
173	312	23	1
176	312	23	1
237	312	23	1
260	312	23	1
261	312	23	2
263	312	23	1
176	313	23	1
239	313	23	1
258	313	23	1
176	314	23	1
232	314	23	2
179	315	23	1
238	315	23	2
257	315	23	2
265	315	23	1
258	316	23	1
264	316	23	1
256	317	23	2
257	317	23	1
258	317	23	1
184	318	23	2
259	318	23	1
261	318	23	2
262	318	23	1
166	319	23	4
241	319	23	1
256	319	23	1
183	321	23	1
187	322	23	1
236	322	23	1
178	324	23	1
260	324	23	1
192	326	23	2
194	326	23	3
259	326	23	1
94	328	23	3
97	328	23	2
199	328	23	1
94	330	23	2
260	331	23	1
182	333	23	2
192	334	23	1
260	336	23	1
235	340	23	1
240	342	23	1
242	342	23	1
244	344	23	3
176	358	23	1
182	221	24	1
179	222	24	1
181	222	24	2
180	223	24	2
181	223	24	1
178	224	24	1
179	224	24	1
160	225	24	2
157	226	24	1
157	227	24	1
157	228	24	1
154	229	24	2
158	229	24	2
153	232	24	1
135	234	24	1
138	234	24	3
146	234	24	1
151	234	24	1
136	235	24	1
137	236	24	2
140	236	24	4
141	236	24	2
137	237	24	1
138	237	24	1
150	237	24	1
132	238	24	2
143	238	24	1
148	238	24	2
150	238	24	1
133	239	24	1
142	239	24	1
148	239	24	1
108	240	24	1
137	240	24	1
145	240	24	1
132	241	24	1
140	242	24	2
226	242	24	2
132	243	24	1
139	243	24	1
149	243	24	2
131	244	24	1
147	244	24	2
135	245	24	1
137	245	24	1
142	246	24	2
227	246	24	3
139	247	24	1
215	248	24	1
230	249	24	2
222	251	24	1
131	252	24	1
225	252	24	1
222	253	24	1
140	254	24	2
227	254	24	1
140	255	24	1
196	258	24	2
199	258	24	1
118	260	24	1
225	260	24	2
196	261	24	1
198	261	24	1
116	262	24	1
117	262	24	1
124	262	24	1
219	262	24	2
223	262	24	1
115	263	24	1
121	263	24	1
117	264	24	2
118	264	24	3
119	264	24	1
122	264	24	3
117	265	24	2
118	265	24	1
119	265	24	2
127	265	24	1
119	266	24	1
165	267	24	1
166	268	24	1
210	268	24	1
156	269	24	1
162	269	24	1
163	270	24	1
166	272	24	2
167	273	24	1
179	274	24	1
169	277	24	1
176	277	24	2
168	278	24	1
171	278	24	1
168	279	24	1
170	279	24	1
180	279	24	1
172	280	24	1
174	280	24	3
174	281	24	1
179	281	24	1
176	284	24	1
177	284	24	1
276	287	24	1
201	289	24	2
275	289	24	1
225	290	24	1
270	290	24	2
275	290	24	1
271	293	24	1
271	295	24	1
219	296	24	1
266	298	24	1
264	299	24	1
189	300	24	2
235	300	24	2
238	300	24	1
267	301	24	1
263	302	24	1
207	303	24	1
237	303	24	1
235	304	24	2
240	305	24	1
259	305	24	1
262	305	24	2
239	306	24	1
241	306	24	3
262	306	24	1
259	307	24	1
235	308	24	1
181	309	24	2
232	309	24	1
257	309	24	2
260	309	24	1
178	310	24	1
202	310	24	1
204	310	24	2
238	310	24	1
231	311	24	1
257	311	24	1
260	311	24	1
266	311	24	1
239	312	24	1
255	312	24	1
199	313	24	1
209	313	24	1
261	313	24	2
176	314	24	2
234	314	24	1
259	314	24	1
260	314	24	1
263	314	24	1
177	315	24	1
258	315	24	2
172	316	24	1
258	316	24	1
167	317	24	1
169	317	24	2
185	317	24	2
259	317	24	1
262	317	24	1
179	318	24	1
253	318	24	1
253	319	24	1
261	319	24	1
262	319	24	2
263	319	24	1
166	320	24	1
186	321	24	1
238	321	24	1
237	322	24	1
242	322	24	3
187	323	24	1
236	323	24	1
186	324	24	1
188	325	24	1
183	326	24	3
185	326	24	1
258	326	24	2
261	326	24	1
157	327	24	2
183	327	24	1
184	327	24	1
259	328	24	1
99	329	24	1
154	329	24	1
183	329	24	1
186	329	24	2
261	329	24	2
105	330	24	1
132	330	24	1
180	331	24	1
261	331	24	3
260	332	24	1
258	333	24	1
257	334	24	1
258	334	24	1
259	334	24	1
146	335	24	1
181	335	24	1
245	335	24	2
257	335	24	1
181	336	24	2
258	336	24	1
259	337	24	2
179	222	25	1
180	222	25	1
155	228	25	1
155	229	25	1
152	230	25	2
161	232	25	1
163	233	25	1
137	234	25	1
140	234	25	1
152	234	25	2
135	235	25	2
142	235	25	1
144	235	25	1
150	235	25	1
133	236	25	1
135	236	25	2
133	237	25	1
141	237	25	2
247	237	25	1
131	239	25	1
133	239	25	1
134	239	25	1
135	239	25	1
132	240	25	1
135	241	25	1
237	241	25	1
134	242	25	1
135	242	25	3
135	244	25	1
134	245	25	2
139	246	25	1
140	247	25	1
229	249	25	1
138	250	25	1
136	251	25	1
230	251	25	1
140	253	25	1
121	258	25	1
121	259	25	1
198	259	25	1
118	261	25	1
119	261	25	2
122	261	25	2
199	261	25	1
120	264	25	1
215	264	25	1
126	265	25	1
122	266	25	3
181	271	25	1
177	276	25	2
178	276	25	3
164	278	25	1
165	278	25	1
170	278	25	1
173	278	25	2
176	278	25	2
178	278	25	3
165	279	25	1
170	279	25	1
177	279	25	2
170	280	25	1
276	280	25	1
169	282	25	2
174	282	25	1
277	288	25	2
270	290	25	1
271	290	25	2
277	290	25	1
268	292	25	1
270	293	25	3
269	294	25	1
266	295	25	1
269	296	25	2
238	297	25	1
238	299	25	1
262	301	25	1
265	301	25	1
235	305	25	2
264	307	25	2
206	311	25	1
230	311	25	1
260	311	25	1
259	312	25	1
263	312	25	1
260	313	25	1
209	314	25	1
232	314	25	1
256	314	25	1
257	314	25	1
258	314	25	1
176	315	25	1
210	316	25	1
256	316	25	1
260	317	25	1
258	318	25	2
259	318	25	1
240	320	25	1
241	320	25	1
257	320	25	1
238	321	25	1
260	322	25	1
239	323	25	1
237	324	25	2
188	327	25	2
258	327	25	1
183	329	25	1
107	331	25	1
259	331	25	1
153	332	25	1
180	221	26	2
180	223	26	2
178	226	26	1
157	228	26	1
157	230	26	1
156	231	26	1
159	231	26	1
144	233	26	1
152	234	26	1
136	235	26	2
246	235	26	1
249	235	26	1
248	236	26	2
134	237	26	1
140	237	26	2
142	237	26	1
248	237	26	1
144	238	26	2
246	238	26	2
240	239	26	1
135	240	26	1
136	240	26	1
101	242	26	1
132	242	26	1
235	243	26	1
226	246	26	1
228	247	26	1
226	248	26	1
224	249	26	1
125	251	26	3
229	251	26	1
226	252	26	1
123	253	26	1
227	253	26	1
121	257	26	1
122	257	26	2
120	259	26	1
123	267	26	1
120	268	26	2
126	268	26	1
